Smart DNS Traffic Analyzer Report
==========================================
Generated: 2026-04-14T13:46:06
Total packets: 1097
Normal: 1025
Suspicious: 63
Spoofing/Blocked: 9

Details
------------------------------------------
[2026-04-14 13:31:13] browser-intake-us5-datadoghq.com | Status: Suspicious — confidence 98% | Entropy: 4.24 | Length: 32 | Freq: 1
[2026-04-14 13:44:50] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:50] cs.media.net | Status: Normal | Entropy: 3.25 | Length: 12 | Freq: 1
[2026-04-14 13:44:50] cs.media.net | Status: Normal | Entropy: 3.25 | Length: 12 | Freq: 2
[2026-04-14 13:44:50] pixel.rubiconproject.com | Status: Normal | Entropy: 3.77 | Length: 24 | Freq: 1
[2026-04-14 13:44:50] pixel.rubiconproject.com | Status: Normal | Entropy: 3.77 | Length: 24 | Freq: 2
[2026-04-14 13:44:50] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:50] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:50] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:50] cdn.p-n.io | Status: Normal | Entropy: 2.92 | Length: 10 | Freq: 1
[2026-04-14 13:44:50] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:51] il-trc-events.taboola.com | Status: Normal | Entropy: 3.78 | Length: 25 | Freq: 1
[2026-04-14 13:44:51] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:51] pbd.yahoo.com | Status: Normal | Entropy: 3.18 | Length: 13 | Freq: 1
[2026-04-14 13:44:51] pbd.yahoo.com | Status: Normal | Entropy: 3.18 | Length: 13 | Freq: 2
[2026-04-14 13:44:51] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:51] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:51] c21lg-d.media.net | Status: Normal | Entropy: 3.73 | Length: 17 | Freq: 1
[2026-04-14 13:44:51] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:51] analytics.google.com | Status: Normal (Allowlisted: *.google.com) | Entropy: 3.58 | Length: 20 | Freq: 1
[2026-04-14 13:44:51] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:51] match.adsrvr.org | Status: Normal | Entropy: 3.45 | Length: 16 | Freq: 1
[2026-04-14 13:44:51] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:51] api.taboola.com | Status: Normal | Entropy: 3.14 | Length: 15 | Freq: 1
[2026-04-14 13:44:51] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:51] tsdtocl.com | Status: Normal | Entropy: 2.91 | Length: 11 | Freq: 1
[2026-04-14 13:44:51] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:51] vidstat.taboola.com | Status: Normal | Entropy: 3.39 | Length: 19 | Freq: 1
[2026-04-14 13:44:51] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:51] images.taboola.com | Status: Normal | Entropy: 3.42 | Length: 18 | Freq: 1
[2026-04-14 13:44:51] cds.taboola.com | Status: Normal | Entropy: 3.19 | Length: 15 | Freq: 1
[2026-04-14 13:44:51] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:51] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:51] www.google.co.in | Status: Normal | Entropy: 2.98 | Length: 16 | Freq: 1
[2026-04-14 13:44:51] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:51] aa.agkn.com | Status: Normal | Entropy: 2.85 | Length: 11 | Freq: 1
[2026-04-14 13:44:51] dpm.demdex.net | Status: Normal | Entropy: 2.84 | Length: 14 | Freq: 1
[2026-04-14 13:44:51] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:51] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:52] image6.pubmatic.com | Status: Normal | Entropy: 3.58 | Length: 19 | Freq: 1
[2026-04-14 13:44:52] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:52] ep1.adtrafficquality.google | Status: Suspicious — confidence 85% | Entropy: 3.99 | Length: 27 | Freq: 1
[2026-04-14 13:44:52] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:52] 183660158851544b73c505b5ccd000ca.safeframe.googlesyndication.com | Status: Suspicious — confidence 96% | Entropy: 4.44 | Length: 64 | Freq: 1
[2026-04-14 13:44:52] 183660158851544b73c505b5ccd000ca.safeframe.googlesyndication.com | Status: Suspicious — confidence 96% | Entropy: 4.44 | Length: 64 | Freq: 2
[2026-04-14 13:44:52] imprammp.taboola.com | Status: Normal | Entropy: 3.25 | Length: 20 | Freq: 1
[2026-04-14 13:44:53] am-match.taboola.com | Status: Normal | Entropy: 3.15 | Length: 20 | Freq: 1
[2026-04-14 13:44:53] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:53] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:53] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:53] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:53] am-vid-events.taboola.com | Status: Normal | Entropy: 3.78 | Length: 25 | Freq: 1
[2026-04-14 13:44:53] ep2.adtrafficquality.google | Status: Suspicious — confidence 85% | Entropy: 3.99 | Length: 27 | Freq: 1
[2026-04-14 13:44:53] (response packet) | Status: Spoofing (low_ttl (4s)) | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:53] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:54] prebid.a-mo.net | Status: Normal | Entropy: 3.64 | Length: 15 | Freq: 1
[2026-04-14 13:44:54] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:54] uipglob.semasio.net | Status: Normal | Entropy: 3.72 | Length: 19 | Freq: 1
[2026-04-14 13:44:54] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:54] a.amxrtb.com | Status: Normal | Entropy: 3.08 | Length: 12 | Freq: 1
[2026-04-14 13:44:54] a.amxrtb.com | Status: Normal | Entropy: 3.08 | Length: 12 | Freq: 2
[2026-04-14 13:44:54] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:54] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:54] match.sharethrough.com | Status: Normal | Entropy: 3.46 | Length: 22 | Freq: 1
[2026-04-14 13:44:54] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:55] sync.a-mo.net | Status: Normal | Entropy: 3.39 | Length: 13 | Freq: 1
[2026-04-14 13:44:55] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:55] tpc.googlesyndication.com | Status: Normal | Entropy: 3.73 | Length: 25 | Freq: 1
[2026-04-14 13:44:55] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:55] cm.adform.net | Status: Normal | Entropy: 3.39 | Length: 13 | Freq: 1
[2026-04-14 13:44:55] eb2.3lift.com | Status: Normal | Entropy: 3.55 | Length: 13 | Freq: 1
[2026-04-14 13:44:55] cm.adform.net | Status: Normal | Entropy: 3.39 | Length: 13 | Freq: 2
[2026-04-14 13:44:55] eb2.3lift.com | Status: Normal | Entropy: 3.55 | Length: 13 | Freq: 2
[2026-04-14 13:44:55] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:55] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:55] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:55] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:55] ib.3lift.com | Status: Normal | Entropy: 3.25 | Length: 12 | Freq: 1
[2026-04-14 13:44:56] eus.rubiconproject.com | Status: Normal | Entropy: 3.66 | Length: 22 | Freq: 1
[2026-04-14 13:44:56] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:56] ssum.casalemedia.com | Status: Normal | Entropy: 3.31 | Length: 20 | Freq: 1
[2026-04-14 13:44:56] eus.rubiconproject.com | Status: Normal | Entropy: 3.66 | Length: 22 | Freq: 2
[2026-04-14 13:44:56] image8.pubmatic.com | Status: Normal | Entropy: 3.58 | Length: 19 | Freq: 1
[2026-04-14 13:44:56] ssum.casalemedia.com | Status: Normal | Entropy: 3.31 | Length: 20 | Freq: 2
[2026-04-14 13:44:56] image8.pubmatic.com | Status: Normal | Entropy: 3.58 | Length: 19 | Freq: 2
[2026-04-14 13:44:56] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:56] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:56] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:56] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:56] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:56] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:56] googleads.g.doubleclick.net | Status: Normal (Allowlisted: *.doubleclick.net) | Entropy: 3.73 | Length: 27 | Freq: 1
[2026-04-14 13:44:57] googleads.g.doubleclick.net | Status: Normal (Allowlisted: *.doubleclick.net) | Entropy: 3.73 | Length: 27 | Freq: 2
[2026-04-14 13:44:57] id.a-mx.com | Status: Normal | Entropy: 3.10 | Length: 11 | Freq: 1
[2026-04-14 13:44:57] ap.lijit.com | Status: Normal | Entropy: 3.25 | Length: 12 | Freq: 1
[2026-04-14 13:44:57] wf.taboola.com | Status: Normal | Entropy: 3.18 | Length: 14 | Freq: 1
[2026-04-14 13:44:57] id.a-mx.com | Status: Normal | Entropy: 3.10 | Length: 11 | Freq: 2
[2026-04-14 13:44:58] ap.lijit.com | Status: Normal | Entropy: 3.25 | Length: 12 | Freq: 2
[2026-04-14 13:44:58] wf.taboola.com | Status: Normal | Entropy: 3.18 | Length: 14 | Freq: 2
[2026-04-14 13:44:58] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:58] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:58] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:58] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:58] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:58] cs.seedtag.com | Status: Normal | Entropy: 3.24 | Length: 14 | Freq: 1
[2026-04-14 13:44:58] cs.seedtag.com | Status: Normal | Entropy: 3.24 | Length: 14 | Freq: 2
[2026-04-14 13:44:58] js-sec.indexww.com | Status: Normal | Entropy: 3.61 | Length: 18 | Freq: 1
[2026-04-14 13:44:58] js-sec.indexww.com | Status: Normal | Entropy: 3.61 | Length: 18 | Freq: 2
[2026-04-14 13:44:58] yahoo-bidout-d.openx.net | Status: Normal | Entropy: 3.75 | Length: 24 | Freq: 1
[2026-04-14 13:44:58] yahoo-bidout-d.openx.net | Status: Normal | Entropy: 3.75 | Length: 24 | Freq: 2
[2026-04-14 13:44:58] gum.criteo.com | Status: Normal | Entropy: 3.24 | Length: 14 | Freq: 1
[2026-04-14 13:44:58] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:58] gum.criteo.com | Status: Normal | Entropy: 3.24 | Length: 14 | Freq: 2
[2026-04-14 13:44:59] acdn.adnxs.com | Status: Normal | Entropy: 3.09 | Length: 14 | Freq: 1
[2026-04-14 13:44:59] ads.pubmatic.com | Status: Normal | Entropy: 3.50 | Length: 16 | Freq: 2
[2026-04-14 13:44:59] acdn.adnxs.com | Status: Normal | Entropy: 3.09 | Length: 14 | Freq: 2
[2026-04-14 13:44:59] hb.trustedstack.com | Status: Normal | Entropy: 3.68 | Length: 19 | Freq: 1
[2026-04-14 13:44:59] ads.pubmatic.com | Status: Normal | Entropy: 3.50 | Length: 16 | Freq: 3
[2026-04-14 13:44:59] hb.trustedstack.com | Status: Normal | Entropy: 3.68 | Length: 19 | Freq: 2
[2026-04-14 13:44:59] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:59] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:59] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:59] (response packet) | Status: Spoofing (low_ttl (3s)) | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:59] pxl.connexity.net | Status: Normal | Entropy: 3.34 | Length: 17 | Freq: 1
[2026-04-14 13:44:59] pxl.connexity.net | Status: Normal | Entropy: 3.34 | Length: 17 | Freq: 2
[2026-04-14 13:44:59] googleads.g.doubleclick.net | Status: Normal (Allowlisted: *.doubleclick.net) | Entropy: 3.73 | Length: 27 | Freq: 3
[2026-04-14 13:44:59] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:59] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:44:59] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:00] cs.seedtag.com | Status: Normal | Entropy: 3.24 | Length: 14 | Freq: 3
[2026-04-14 13:45:00] js-sec.indexww.com | Status: Normal | Entropy: 3.61 | Length: 18 | Freq: 3
[2026-04-14 13:45:00] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:00] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:00] acdn.adnxs.com | Status: Normal | Entropy: 3.09 | Length: 14 | Freq: 3
[2026-04-14 13:45:00] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:00] sea1-sync.a-mo.net | Status: Normal | Entropy: 3.50 | Length: 18 | Freq: 1
[2026-04-14 13:45:00] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:00] dclk-match.dotomi.com | Status: Normal | Entropy: 3.43 | Length: 21 | Freq: 1
[2026-04-14 13:45:00] um.simpli.fi | Status: Normal | Entropy: 2.86 | Length: 12 | Freq: 1
[2026-04-14 13:45:00] main.vscode-cdn.net | Status: Normal (Allowlisted: *.vscode-cdn.net) | Entropy: 3.58 | Length: 19 | Freq: 1
[2026-04-14 13:45:00] dclk-match.dotomi.com | Status: Normal | Entropy: 3.43 | Length: 21 | Freq: 2
[2026-04-14 13:45:01] um.simpli.fi | Status: Normal | Entropy: 2.86 | Length: 12 | Freq: 2
[2026-04-14 13:45:01] main.vscode-cdn.net | Status: Normal (Allowlisted: *.vscode-cdn.net) | Entropy: 3.58 | Length: 19 | Freq: 2
[2026-04-14 13:45:01] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:01] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:01] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:01] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:01] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:01] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:01] i.liadm.com | Status: Normal | Entropy: 2.91 | Length: 11 | Freq: 1
[2026-04-14 13:45:01] dsum-sec.casalemedia.com | Status: Normal | Entropy: 3.43 | Length: 24 | Freq: 1
[2026-04-14 13:45:01] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:01] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:01] openx2-match.dotomi.com | Status: Normal | Entropy: 3.71 | Length: 23 | Freq: 1
[2026-04-14 13:45:01] bh.contextweb.com | Status: Normal | Entropy: 3.38 | Length: 17 | Freq: 1
[2026-04-14 13:45:01] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:01] openx2-match.dotomi.com | Status: Normal | Entropy: 3.71 | Length: 23 | Freq: 2
[2026-04-14 13:45:01] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:01] secure-assets.rubiconproject.com | Status: Normal | Entropy: 3.77 | Length: 32 | Freq: 1
[2026-04-14 13:45:01] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:01] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:01] id.rtb.mx | Status: Normal | Entropy: 2.95 | Length: 9 | Freq: 1
[2026-04-14 13:45:01] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:01] www.googleadservices.com | Status: Normal (Allowlisted: *.googleadservices.com) | Entropy: 3.66 | Length: 24 | Freq: 1
[2026-04-14 13:45:01] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:01] token.rubiconproject.com | Status: Normal | Entropy: 3.64 | Length: 24 | Freq: 1
[2026-04-14 13:45:01] token.rubiconproject.com | Status: Normal | Entropy: 3.64 | Length: 24 | Freq: 2
[2026-04-14 13:45:01] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:01] idsync.rlcdn.com | Status: Normal | Entropy: 3.33 | Length: 16 | Freq: 1
[2026-04-14 13:45:01] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:01] idsync.rlcdn.com | Status: Normal | Entropy: 3.33 | Length: 16 | Freq: 2
[2026-04-14 13:45:02] ut.pubmatic.com | Status: Normal | Entropy: 3.24 | Length: 15 | Freq: 1
[2026-04-14 13:45:02] ut.pubmatic.com | Status: Normal | Entropy: 3.24 | Length: 15 | Freq: 2
[2026-04-14 13:45:02] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:02] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:02] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:02] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:02] www.temu.com | Status: Normal | Entropy: 2.86 | Length: 12 | Freq: 1
[2026-04-14 13:45:02] a.c.appier.net | Status: Normal | Entropy: 3.04 | Length: 14 | Freq: 1
[2026-04-14 13:45:02] apsoutheast-match.deepintent.com | Status: Suspicious — confidence 77% | Entropy: 3.74 | Length: 32 | Freq: 1
[2026-04-14 13:45:02] us-u.openx.net | Status: Normal | Entropy: 3.24 | Length: 14 | Freq: 1
[2026-04-14 13:45:02] sync.1rx.io | Status: Normal | Entropy: 3.28 | Length: 11 | Freq: 1
[2026-04-14 13:45:02] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:02] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:02] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:02] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:02] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:02] ds.uncn.jp | Status: Normal | Entropy: 2.92 | Length: 10 | Freq: 1
[2026-04-14 13:45:02] a.tribalfusion.com | Status: Normal | Entropy: 3.73 | Length: 18 | Freq: 1
[2026-04-14 13:45:03] sync.srv.stackadapt.com | Status: Normal | Entropy: 3.61 | Length: 23 | Freq: 1
[2026-04-14 13:45:03] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:03] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:03] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:03] sync.taboola.com | Status: Normal | Entropy: 3.33 | Length: 16 | Freq: 1
[2026-04-14 13:45:03] px.ads.linkedin.com | Status: Normal (Allowlisted: *.linkedin.com) | Entropy: 3.68 | Length: 19 | Freq: 1
[2026-04-14 13:45:03] c1.adform.net | Status: Normal | Entropy: 3.55 | Length: 13 | Freq: 1
[2026-04-14 13:45:03] pixel-sync.sitescout.com | Status: Normal | Entropy: 3.77 | Length: 24 | Freq: 1
[2026-04-14 13:45:03] j.mrpdata.net | Status: Normal | Entropy: 3.24 | Length: 13 | Freq: 1
[2026-04-14 13:45:03] x.bidswitch.net | Status: Normal | Entropy: 3.51 | Length: 15 | Freq: 1
[2026-04-14 13:45:03] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:03] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:03] pixelfnt-us.dsp-api.moloco.com | Status: Suspicious — confidence 85% | Entropy: 3.92 | Length: 30 | Freq: 1
[2026-04-14 13:45:03] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:03] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:03] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:03] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:03] b1sync.outbrain.com | Status: Normal | Entropy: 3.72 | Length: 19 | Freq: 1
[2026-04-14 13:45:03] secure.adnxs.com | Status: Normal | Entropy: 3.50 | Length: 16 | Freq: 1
[2026-04-14 13:45:04] ad.turn.com | Status: Normal | Entropy: 3.28 | Length: 11 | Freq: 1
[2026-04-14 13:45:04] cs.admanmedia.com | Status: Normal | Entropy: 3.18 | Length: 17 | Freq: 1
[2026-04-14 13:45:04] t.adx.opera.com | Status: Normal | Entropy: 3.32 | Length: 15 | Freq: 1
[2026-04-14 13:45:04] pixelfnt-us.dsp-api.moloco.com | Status: Suspicious — confidence 85% | Entropy: 3.92 | Length: 30 | Freq: 2
[2026-04-14 13:45:04] b1sync.outbrain.com | Status: Normal | Entropy: 3.72 | Length: 19 | Freq: 2
[2026-04-14 13:45:04] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:04] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:04] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:04] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:04] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:04] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:04] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:04] secure.adnxs.com | Status: Normal | Entropy: 3.50 | Length: 16 | Freq: 2
[2026-04-14 13:45:04] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:04] csync.smartadserver.com | Status: Normal | Entropy: 3.56 | Length: 23 | Freq: 1
[2026-04-14 13:45:04] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:04] ad.360yield.com | Status: Normal | Entropy: 3.64 | Length: 15 | Freq: 1
[2026-04-14 13:45:04] (response packet) | Status: Spoofing (low_ttl (1s)) | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:05] visitor.omnitagjs.com | Status: Normal | Entropy: 3.56 | Length: 21 | Freq: 1
[2026-04-14 13:45:05] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:05] onetag-sys.com | Status: Normal | Entropy: 3.52 | Length: 14 | Freq: 1
[2026-04-14 13:45:05] onetag-sys.com | Status: Normal | Entropy: 3.52 | Length: 14 | Freq: 2
[2026-04-14 13:45:05] u.openx.net | Status: Normal | Entropy: 2.91 | Length: 11 | Freq: 1
[2026-04-14 13:45:05] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:05] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:05] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:05] csync.loopme.me | Status: Normal | Entropy: 3.24 | Length: 15 | Freq: 1
[2026-04-14 13:45:05] match.prod.bidr.io | Status: Normal | Entropy: 3.46 | Length: 18 | Freq: 1
[2026-04-14 13:45:05] csync.loopme.me | Status: Normal | Entropy: 3.24 | Length: 15 | Freq: 2
[2026-04-14 13:45:05] match.prod.bidr.io | Status: Normal | Entropy: 3.46 | Length: 18 | Freq: 2
[2026-04-14 13:45:05] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:05] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:05] sync.bfmio.com | Status: Normal | Entropy: 3.24 | Length: 14 | Freq: 1
[2026-04-14 13:45:05] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:05] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:05] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:05] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:05] sync.ipredictive.com | Status: Normal | Entropy: 3.65 | Length: 20 | Freq: 1
[2026-04-14 13:45:05] (response packet) | Status: Normal | Entropy: 0.00 | Length: 0 | Freq: 0
[2026-04-14 13:45:05] sync.ipredictive.com | Status: Normal | Entropy: 3.65 | Length: 20 | Freq: 2
[2026-04-14 13:45:05] beachfront-match.dotomi.com | Status: Normal | Entropy: 3.71 | Length: 27 | Freq: 1
